id,description
1878|A squadron of robots defends the planet against alien invaders. <br><br>(Source: AniDB)
3798|None
7330|Abstract animated short film by Takashi Ohashi, visually syncing Japanese hip-hop with with a variety of symbols and shapes.
7331|None
6315|A 1981 movie from 007 franchise.
3799|None
7332|A game to find image in a chance. In this Aleatoricism there are much more potentials than what I have moved.<br><br>1st year work 2015, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation by Saori Suzuki.<br><br>(Source:  Geidai Animation)
3243|When death tapped Renya Kunugi on the shoulder, he smiled and went willingly. After enjoying a nice, long life of 94 years, he was looking forward to shutting his eyes for the last time. He was, therefore, understandably upset when he woke up again in an empty space, devoid of memories, with a young girl in a tunic rambling on and on about how she's God. So, he did what any reasonable person would have done under those circumstances: he sent the girl flying with a kick to the face. It turned out that the girl was indeed God, and she was in a pinch. She urgently needed someone to do some interdimensional Resource smuggling, and Renya fit the bill. His mission: cross the boundary into another world, then chill for a few decades. God would handle the rest. To sweeten the deal, she offered him an eighteen-year-old body and a whole laundry list of ludicrously powerful skills, yet he remained hesitant. Then, she mentioned the food — an exotic world comes with exotic delicacies — and this sealed the deal. The next thing he knew, he was standing in a foreign land, younger, stronger, and more clueless than ever. Will he survive this world? And more importantly, will the world survive him?<br><br>(Source: J-Novel Club)<br><br><i>Note: Cancelled due to fan backlash on content in source material.</i>
3800|None
7333|None
7335|An ex-couple in a café, a girl sucking on her girlfriend's hair, a running woman, a fleeing town, a little girl walking along the river. In this world, there are as many forms of love as there are people.<br><br>Graduate Work 2017 by Honami YANO, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation.<br><br>(Source: Geidai Animation)
3801|None
7336|People can show some other personality when eating. Some become like herbivores, chewing so many times. Some become like carps, crowding around bates. Some become like hamsters, with their mouths full, etc.. Everyone is unique and worth observation.<br><br>1st year Work 2012, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation<br><br>(Source:  Geidai Animation)
3802|None
7337|The film is about a family, [that] runs a chicken farm. The boy hankers after birds and his little sister keeps an eye on him. The father loves eggs. The mother loves somebody else. In the family fixture, each member stays there with bias or secrets.<br><br>Graduate Work 2012, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation<br><br>(Source: Geidai Animation)
3803|None
3804|None
7342|Playtime ends at the five o'clock chime. And there comes the indefinable time between vanishing playtime and dinner time at home.  Graduate Work 2013, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation by Saki Muramoto.<br><br>Graduate Work 2013, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation<br><br>(Source:  Geidai Animation)
7346|New Mobile Suit Gundam-san episodes screened as WALL-G movies in front of the Gundam Base Tokyo.
1884|A series of space accidents turn out to be the work of the Armanoid aliens, who plan to conquer Earth. Professor Tachibana gathers a team around him at the Future Science Invention Center and prepares five state-of-the-art vehicles for Shin, Go, Lisa, and Captain Kenmotsu. Three of the Tester vehicles combine to make the giant Zero Tester robot, which successfully sees off the Armanoid invasion in 39 episodes. The rest of the series, retitled ZT: Save the Earth! (Chikyu o Mamotte!), was aimed at a younger age group and featured an attack by the new Gallos aliens. 
3807|None
7348|A collection of lives from the King of Prism franchise. The best ten live scenes were chosen by the fans out of twenty-eight scenes.<br><br><I>Note: Also includes a new scene from King of Prism: Shiny Seven Stars.</I>
1885|None
3811|Gotou Hitori is a high school girl who starting learning to playing the guitar because she dreams of being in a band, but she's so shy that she hasn't made a single friend. However, her dream might come true after she meets Ijichi Nijika, a girl who plays the drums and is looking for a new guitarist for her band.
3812|None
6325|A 1991 Korean Historical movie.
3791|None
14029|None
6327|The third Dokgo Tak movie.
1875|Lightning Khan and a group of elementary school students compete against another team in a game of rollerblades and RC car racing as they plan to attend the National convention.
7317|Two scientists are in a conversation when suddendly two creatures came in and force them to build a powerfull bomb. 
7318|This is a short animated piece designed that was to attract new students for Yamaha electric organ classes. A puppy, Poko, jumps out of a refrigerator and takes a boy, Misuke, to an ice world full of adventure through the refrigerator. In the ice world, there is a girl called Nally who wants warm food. So they try to find some warm food for her, but everything freezes so quickly in the ice world... (tezukaosamu.net)
14033|
3793|None
7319|Short film by Takashi Ohashi, visually syncopating music by Onishi Yoshito.
14037|None
6331|Sequel of <em>The Racing Baseball</em>.
7321|A stop-motion puppet animation adaptation of The Ugly Duckling, by Hans Christian Anderson.
1876|The series revolves around a playful young child named Shizuku-Chan. He, alongside his schoolmates, friends, and family lives a life of dangerous adventures in the Shizuku Forest.<br><br>(Source: Wikipedia)
3794|Sanmao was a very poor orphan. He was wandering in Shanghai where people dreamed of riches in the 1930s. Sanmao, together with his baldheaded friend Xiao Laizi received grain unexpectedly from the entrepreneur Wu Zifu. Later he fell into a coma mysteriously, and the reporter Hou Yiwen would try to investigate the relationship between Wu Zifu and San Mao.<br><br>(Source: Wikipedia)
7322|A short puppet animation.
14041|None
6333|25th Anpanman movie. Screened simultaneously with <em>Minna de Teasobi: Anpanman to Itazura Obake</em>.
3795|None
7324|A poodle named Coco is put out of its misery but wants to return to its beloved owner.<br><br>Graduate Work 2017 by Yunjae OH, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation.<br><br>(Source: Geidai Animation)
1877|The spirit world, the real world and the Internet cyber world maintain peace and harmony by the Dimension stone, which was created by the three deities named Dragon King, Zeus and Zoolu. One day, Doddery had a date therefore he switched the stone guard duty with the Super Baby by bribing him with milk. A-jang fights hard with LuPin and Pigu till the end but in that process something goes wrong with the Dimension Stone and due to that unusual energy Spirit world becomes chaotic. Many spirits including LuPin and Pigu falls into cyber space and A-jang just manages to escape. <br><br>(Source: tvkanald.rs)
3796|None
7325|Once we used to be happy and grateful for the pure act of eating<br><br>Graduate Work 2017 by Umemura Haruka, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation<br><br>(Source: Geidai Animation)
3797|None
7328|In the pitch darkness a man cannot see anything. Only light source is a light lit with a match by someone else. The light is lit and put out. This repeats sometime and eventually the man makes up his mind. <br><br>1st year work 2016, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation<br><br>(Source: Geidai Animation)
7329|Graduation film by Takashi Ohashi, featuring a 360° time lapse of Daiba,Tokyo set to classical music, animating the background lights of the city.
1878|A squadron of robots defends the planet against alien invaders. <br><br>(Source: AniDB)
3798|None
7330|Abstract animated short film by Takashi Ohashi, visually syncing Japanese hip-hop with with a variety of symbols and shapes.
3255|
7331|None
3799|None
7332|A game to find image in a chance. In this Aleatoricism there are much more potentials than what I have moved.<br><br>1st year work 2015, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation by Saori Suzuki.<br><br>(Source:  Geidai Animation)
3800|None
7333|None
6343|The movie focuses on a game between Sumiya 2 and Aoba Gakuin. 
7335|An ex-couple in a café, a girl sucking on her girlfriend's hair, a running woman, a fleeing town, a little girl walking along the river. In this world, there are as many forms of love as there are people.<br><br>Graduate Work 2017 by Honami YANO, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation.<br><br>(Source: Geidai Animation)
3801|None
7336|People can show some other personality when eating. Some become like herbivores, chewing so many times. Some become like carps, crowding around bates. Some become like hamsters, with their mouths full, etc.. Everyone is unique and worth observation.<br><br>1st year Work 2012, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation<br><br>(Source:  Geidai Animation)
3802|None
7337|The film is about a family, [that] runs a chicken farm. The boy hankers after birds and his little sister keeps an eye on him. The father loves eggs. The mother loves somebody else. In the family fixture, each member stays there with bias or secrets.<br><br>Graduate Work 2012, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation<br><br>(Source: Geidai Animation)
3803|None
3804|None
7342|Playtime ends at the five o'clock chime. And there comes the indefinable time between vanishing playtime and dinner time at home.  Graduate Work 2013, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation by Saki Muramoto.<br><br>Graduate Work 2013, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation<br><br>(Source:  Geidai Animation)
7346|New Mobile Suit Gundam-san episodes screened as WALL-G movies in front of the Gundam Base Tokyo.
14070|None
14072|None
3259|The story is set aboard the Megazone 11, a different space colony ship fleet from the Megazone 23 in the 1985 original video anime. Megazone 11's master ships are designed as realistic simulations of Earth cities such as Tokyo, and there is also a satellite ship that is designed to resemble a smaller Japanese provincial city around the year 2020.The protagonist Sakura is an ordinary second-year middle school student who lives aboard that satellite ship. She leads a secret life as part of a singing duo with Eve, a friend she made online. On a master ship, a resistance movement flares up. To achieve independence, they must take control of Tiamat, the system that controls the fleet, but the key to the system was lost in battle 80 years ago. With rumors of its reappearance surfacing, both the resistance and the government are seeking the key. One day, while visiting Akihabara on the Tokyo ship to meet Eve, Sakura is embroiled in the middle of a terrorist attack at the train station. As Eve remotely guides Sakura to safety, Sakura comes across Garland XI, a transforming motorcycle robot mecha that Eve tells her to use.<br><br>(Source: Anime News Network)
14074|None
1884|A series of space accidents turn out to be the work of the Armanoid aliens, who plan to conquer Earth. Professor Tachibana gathers a team around him at the Future Science Invention Center and prepares five state-of-the-art vehicles for Shin, Go, Lisa, and Captain Kenmotsu. Three of the Tester vehicles combine to make the giant Zero Tester robot, which successfully sees off the Armanoid invasion in 39 episodes. The rest of the series, retitled ZT: Save the Earth! (Chikyu o Mamotte!), was aimed at a younger age group and featured an attack by the new Gallos aliens. 
3807|None
7348|A collection of lives from the King of Prism franchise. The best ten live scenes were chosen by the fans out of twenty-eight scenes.<br><br><I>Note: Also includes a new scene from King of Prism: Shiny Seven Stars.</I>
1885|None
3811|Gotou Hitori is a high school girl who starting learning to playing the guitar because she dreams of being in a band, but she's so shy that she hasn't made a single friend. However, her dream might come true after she meets Ijichi Nijika, a girl who plays the drums and is looking for a new guitarist for her band.
3812|None
1886|Second season of Pururun! Shizuku-chan.
3813|The last thing she can remember is her life support beginning to fail. Her body had suffered terribly after a fateful accident and the only freedom left in her life came from the VR world of Leadale. How did she end up in a place that looks exactly like her game except that 200 years have apparently gone by?<br><br>(Source: Yen Press)
7359|The story follows the protagonist girl Yui Kotani, a second-year junior high school student who is obsessed with men's underarm hair, and the relationship with her male classmate Masato Takeo who has the thickest underarm hair in the class.
7361|A vainglorious beauty bird is busy flaunting its figure and skill while others are preparing for winter. Finally the beauty bird encounters a fire and becomes a crow.
3815|One big fat lie and a few twisted truths.<br><br>Even in his past life, Cid's dream wasn't to become a protagonist or a final boss. He'd rather lie low as a minor character until it's prime time to reveal he's a mastermind...or at least, do the next best thing-pretend to be one! And now that he's been reborn into another world, he's ready to set the perfect conditions to live out his dreams to the fullest. Armed with his overactive imagination, Cid jokingly recruits members to his organization and makes up a whole backstory about an evil cult that they need to take down. Well, as luck would have it, these imaginary adversaries turn out to be the real deal-and everyone knows the truth but him!<br><br>(Source: Yen Press)
7362|Ba luo bo is the popular chinese kids song about trying to pull the turnip up, and the boy needs help from other animals.
3816|The story begins 15 years after the demon king was defeated and the world has become peaceful. Kotone, who graduated from school and became a magician, inquired the kingdom-affiliated RPG Real Estate in order to find a new home. In reality, RPG Real Estate was Kotone's place of employment, and together with Fa, a demi-human, the priest Rufuria, and the soldier Rakira, they help support the searches of new homes for the customers with various circumstances.
7365| The movie will feature an original story that takes place during the three months between the first manga and its currently running sequel.<br><br>(Source: Natalie)
1888|None
3817|Classic children's literary works told in a chibi art style.
7366|An old couple live in a Japanese village. They make blooms for living. They have been together for life and work for a long time. Recently the husband noticed the wife has had some symptoms of the disease, which caused some obstacles in their work.<br><br>Graduate Work 2012 from Toyomi Morishita, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation. <br><br>(Source: Geidai Animation)
7367|Graduate Work 2012 from Senri IIDA, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation.<br><br>A high-school girl came to an amusement park in the afternoon. She lost her bear key-holder when she changed key-holders. Misunderstanding to be abandoned, the bear tries to follow her. Can he really regain her love? <br><br>(Source: GEIDAI ANIMATION)
7368|Graduate Work 2012 from Aya Tsugehata, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation.<br><br>An old couple live in a Japanese village. They make blooms for living. They have been together for life and work for a long time. Recently the husband noticed the wife has had some symptoms of the disease, which caused some obstacles in their work.<br><br>(Source: Geidai Animation)
1889|A television anime adaptation of the Tachumaru Zukan project. Tachumaru Zukan re-imagines some of Tatsunoko's most popular anime franchises as a newly evolved species of super-deformed animals known as "Tachuu-rui." These mysterious "Tachumaru" (Tachumals) are "small and cute," but have special fighting moves.<br><br>(Source: Anime News Network)
7369|The film is set in China, in the 1960s.  An old woman cools herself in the garden. The sunset makes the sky orange. Sunset flower starts to bloom. The flower guides her to daydream. The woman dreams the childhood memories and when she was young and beautiful.<br><br>Graduate Work 2012 from Yuanyuan Hu, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation.<br><br>(Source: Geidai Animation)
7370|Two little rabbits one with long ear and the other with a short tail are good friends. One day, they found a big mushroom in the woods and started a fight for this mushroom. The two good friends quarreled. It suddenly rained heavily in a thunderstorm, and short tail was washed down a waterfall to the bottom of a ravine. Long ear tried to find short tail and finally rescued him from the moat. In the end both are good friends again. (Source: douban.com)
7371|Graduate Work 2012 from Hiroko Satsuma, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation. <br><br>A sand man shows up in a child’s bedroom at night. He invites a dusty stuffed animal on the shelf to go out over the hill. The child follows them to get his animal back into the darkness of night.<br><br>(Source: Geidai Animation)
3820|None
7372|The film covered a residential area with superb view of both ocean and mountain. From that day this town became dark as pitch. Hidden in this darkness were lights in the town, my way home, my mother, and my expected baby in my belly. This animation depicts the truth hiding behind the facts.<br><br>Graduate Work 2012 from Keiko Shiraishi, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation.<br><br>(Source: Geidai Animation)
7373|Graduate Work 2012 from Masanori Okamoto, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation.<br><br>"I tried to symbolize the emotion of loneliness with the motif of the poet, Taneda Santoka, who has broken the haiku form. Cutout method depicts subtle face expressions of the man who is slightly drunk in the mountain in the course of his trip" <br><br>(Source: Geidai Animation)
7374|Ducklings become good friends with a group of chicken, and they experience adventures together that show them the value of friendship. (Source: douban.com)
14103|
6363|None
3268|Anime based on Kina Kazuharu's illustration series. It will consist of an episode 0 pilot animation as well as an anime series which will debut in 2018.<br><br>(Source: MAL News)
14107|Promotional Video for one of LICO's original webtoons. 
6365|Yoshida-kun and members of the Eagle Talon secret society step up to defend the humankind from evil invaders.
14109|A tourism promotion anime for Ogaki City in the Gifu Prefecture. The story's script was written by Kou Nakamura, a famous novelist from Ogaki City.A love story set during the Ogaki Festival preparations. The festival itself is held in May.
1613|At age 16, a tomboy princess, Princess Anmitsu, has no love interest in her life and worries her parents. Despite their concern, Anmitsu runs away from the castle to venture into the commoners' life. During her daring adventure, she befriends a group of children who make a living by pick-pocketing. At the same time, she finally meets her prince charming Senbei, the leader of the group. However, she soon finds herself in an awkward position when she learns of the children's new plot: they are planning to steal the treasures from her own castle. Will she be able to put a stop to it without revealing her true identity? 
14111|In Shibuya, Tokyo in 2037, LayereD is a platform that uses mixed reality technology to create visualizations of the Internet in the real world. By using special devices, people can have various augmented-reality experiences. Users are able to bring things they imagine into the real world, allowing for a wide variety of self-expression. However, the system does not provide people the freedom it was supposed to, and people actually live in an oppressive society. In the Varna Counter system, harmful creations are eliminated in order to make LayereD "completely clean and healthy." Because users monitor each other to maintain regulations, society becomes rigid and constrained.
6367|
7375|The film is based on Ukiyodoko, a rakugo storytelling piece. Hanzo, the hero, brags to his friends to make a party go. Human nature remains unchanged once and now, as the time goes. We love meaningless conversations among boon companions. Different communication methods are visually tangled in the different times, Edo and today. The theme is an “interchange between the transient and the immutable.”<br><br>Graduate Work 2012 from Kazuya Karasawa, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation.<br><br>(Source: Geidai Animation)
7376|Earth is the place and the established existence.<br><br> Earth is also a ball of dust, and a capricious object. At the avalanche of time-layer, falling deep down into the ground, you can see the fallacious landscape far from reality. The body recognizes the reality of the world by touching the landscape to regain the reality. It is an adventure between the real and the unreal.<br><br>Graduate Work 2012 from Sonomi Takada, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation.<br><br>(Source: Geidai Animation)
7377|There once lived two brothers in a town. The elder lived alone. The younger lived with his parents. They did not get along well, did neither badly. They called each other occasionally. The elder one was impatient and emotional and does nothing but work. The younger one goes steadily his way. One day the elder brother’s face turned into a tomato...<br><br>Graduate Work 2012, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation.<br><br>(Source: Geidai Animation)
3823|None
7378|Graduate Work 2012 from YungSung SONG, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation.<br><br>"Three Qs and more make QQQ. QQQ spin and roll. And QQQ transform themselves, spinning. QQQ transform, spinning, rolling, swinging, turning and traveling." <br><br>(Source: Geidai Animation)
3824|The first cour of the second season of <i> Maou Gakuin no Futekigousha</i>.
7380|Graduate Work 2017 from Chinami Taniguchi, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation.<br><br>The story of Nosferatu vampires glimpsed by a boy who gets lost in a forest.<br><br>(Source: Geidai Animation)
7381|Graduate Work 2017 from Rina Okada, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation.<br><br>Hold up minerals and natural stones to the sunlight. Search for the shapes where light shines through and the shapes of shadows. The process of a small spot gradually finding its own form.<br><br>(Source: Geidai Animation)
3825|The second cour of the second season of <i>Maou Gakuin no Futekigousha</i>.
7382|Graduate Work 2017, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation.<br><br>Self-replicating entities that have evolved on different planets merge and proliferate exponentially. In search of more energy sources, they consume other stars.<br><br>(Source: Geidai Animation)
3826|The story is set in a Japan that is ravaged by plague-like rust, and details the journey of the strongest mushroom hunter Bisco Akaboshi and young doctor Milo Nekoyanagi and their search for the legendary medicinal mushroom “Sabikui”, believed to be the cure for the rust.
7384|Story about a girl and her cat Meow.Note: Produced by Yoyogi Animation School and created entirely by its students from various departments, most likely not for commercial purposes. 
7385|On their way to another village, two children are looking for a shortcut through the mountain, but instead stumble into an amusement park called Violence Voyager, and everything goes wrong.
3828|None
7386|A girl who fell from the skies and lost her past Deemo who plays the piano all alone in the world of the treehouse an accidental encounter between the two. The music flows as the fingers hit the piano keys. The start of a fairytale journey has begun...<br><br>'Before turning to leave, don't forget to say one last goodbye.'<br><br>(Source: Anime News Network)
14127|Second season of Oniku Daisuki! Zeushi-kun series.
6375|Based on Umeda Youko's manga.<br><br>Note: Although their opponents were fictional, team members of the Chunichi Dragons were based on the real-life team. Hoshiyama, depicted as the manager of the Dragons, was a real-life sports commentator at the time.<br><br>(Source: AniDB)
3803|None
3804|None
7342|Playtime ends at the five o'clock chime. And there comes the indefinable time between vanishing playtime and dinner time at home.  Graduate Work 2013, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation by Saki Muramoto.<br><br>Graduate Work 2013, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation<br><br>(Source:  Geidai Animation)
7346|New Mobile Suit Gundam-san episodes screened as WALL-G movies in front of the Gundam Base Tokyo.
1884|A series of space accidents turn out to be the work of the Armanoid aliens, who plan to conquer Earth. Professor Tachibana gathers a team around him at the Future Science Invention Center and prepares five state-of-the-art vehicles for Shin, Go, Lisa, and Captain Kenmotsu. Three of the Tester vehicles combine to make the giant Zero Tester robot, which successfully sees off the Armanoid invasion in 39 episodes. The rest of the series, retitled ZT: Save the Earth! (Chikyu o Mamotte!), was aimed at a younger age group and featured an attack by the new Gallos aliens. 
3807|None
7348|A collection of lives from the King of Prism franchise. The best ten live scenes were chosen by the fans out of twenty-eight scenes.<br><br><I>Note: Also includes a new scene from King of Prism: Shiny Seven Stars.</I>
6379|Based on the fairy tale novel series by Akira Ozawa (&#23567;&#27810;&#26157;&#24051;).
3280|None
1885|None
3811|Gotou Hitori is a high school girl who starting learning to playing the guitar because she dreams of being in a band, but she's so shy that she hasn't made a single friend. However, her dream might come true after she meets Ijichi Nijika, a girl who plays the drums and is looking for a new guitarist for her band.
3812|None
1886|Second season of Pururun! Shizuku-chan.
3813|The last thing she can remember is her life support beginning to fail. Her body had suffered terribly after a fateful accident and the only freedom left in her life came from the VR world of Leadale. How did she end up in a place that looks exactly like her game except that 200 years have apparently gone by?<br><br>(Source: Yen Press)
7359|The story follows the protagonist girl Yui Kotani, a second-year junior high school student who is obsessed with men's underarm hair, and the relationship with her male classmate Masato Takeo who has the thickest underarm hair in the class.
7361|A vainglorious beauty bird is busy flaunting its figure and skill while others are preparing for winter. Finally the beauty bird encounters a fire and becomes a crow.
3815|One big fat lie and a few twisted truths.<br><br>Even in his past life, Cid's dream wasn't to become a protagonist or a final boss. He'd rather lie low as a minor character until it's prime time to reveal he's a mastermind...or at least, do the next best thing-pretend to be one! And now that he's been reborn into another world, he's ready to set the perfect conditions to live out his dreams to the fullest. Armed with his overactive imagination, Cid jokingly recruits members to his organization and makes up a whole backstory about an evil cult that they need to take down. Well, as luck would have it, these imaginary adversaries turn out to be the real deal-and everyone knows the truth but him!<br><br>(Source: Yen Press)
7362|Ba luo bo is the popular chinese kids song about trying to pull the turnip up, and the boy needs help from other animals.
6383|Movie version of the TV series Huckleberry no Bouken.
6386|Based on the yonkoma manga by Ueda Masashi.
3816|The story begins 15 years after the demon king was defeated and the world has become peaceful. Kotone, who graduated from school and became a magician, inquired the kingdom-affiliated RPG Real Estate in order to find a new home. In reality, RPG Real Estate was Kotone's place of employment, and together with Fa, a demi-human, the priest Rufuria, and the soldier Rakira, they help support the searches of new homes for the customers with various circumstances.
14151|A boy saves a strange, space-manipulating creature from certain death, but she doesn't seem to be grateful!
6388|Based on the real life events. Biography animation depicting the football careers of Kazuyoshi Miura and his elder brother Yasutoshi.
7365| The movie will feature an original story that takes place during the three months between the first manga and its currently running sequel.<br><br>(Source: Natalie)
1888|None
3817|Classic children's literary works told in a chibi art style.
7366|An old couple live in a Japanese village. They make blooms for living. They have been together for life and work for a long time. Recently the husband noticed the wife has had some symptoms of the disease, which caused some obstacles in their work.<br><br>Graduate Work 2012 from Toyomi Morishita, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation. <br><br>(Source: Geidai Animation)
6390|None
7367|Graduate Work 2012 from Senri IIDA, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation.<br><br>A high-school girl came to an amusement park in the afternoon. She lost her bear key-holder when she changed key-holders. Misunderstanding to be abandoned, the bear tries to follow her. Can he really regain her love? <br><br>(Source: GEIDAI ANIMATION)
7368|Graduate Work 2012 from Aya Tsugehata, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation.<br><br>An old couple live in a Japanese village. They make blooms for living. They have been together for life and work for a long time. Recently the husband noticed the wife has had some symptoms of the disease, which caused some obstacles in their work.<br><br>(Source: Geidai Animation)
6392|Son-Goku is a monkey who was born from a stone and is endowed with magical powers. He gets carried away and goes on a rampage until at last Buddha confines him within Mt. Gogyo. Saved by Sanzohoshi, Son-Goku accompanies him on a journey to India. But on their way, monsters lie in wait for them.
14161|None
3287|This series, which is set in the future, is about several events that break out after troops successfully rescued a teenager who was kidnapped by the mysterious Black Armors. <br>Ever since Marty had his first contact with the Black Armors and was subsequently rescued, he has been found to possess mysterious prophetic abilities as he is able to see the future in fragmented visions portraying an avalanche, a tsunami, a storm and other catastrophes. These disasters will always come true after Marty experiences the prophetic visions, but he is unable to predict accurately when and where they will occur. <br>When the government learns about this, a unit is sent to protect Marty, and World Peacekeepers, abbreviated as WPK, is established to fight against the Black Armors. In order to defeat the Black Armors, the government grants permission for World Peacekeepers to use Ammobots – mechanical armors which have been developed over many years.<br><br>After several battles with the Black Armors, the World Peacekeepers realizes that they are actually linked to the unusual natural disasters and discovers that they originate from a small planet called Mirzam, which is outside the solar system.<br><br>Their real intention is to seize the abundant ecological resources on Earth and when these resources are seized, the ecosystem will lose its balance, thus leading to natural disasters.<br><br>(Source: Official Site)
1889|A television anime adaptation of the Tachumaru Zukan project. Tachumaru Zukan re-imagines some of Tatsunoko's most popular anime franchises as a newly evolved species of super-deformed animals known as "Tachuu-rui." These mysterious "Tachumaru" (Tachumals) are "small and cute," but have special fighting moves.<br><br>(Source: Anime News Network)
7369|The film is set in China, in the 1960s.  An old woman cools herself in the garden. The sunset makes the sky orange. Sunset flower starts to bloom. The flower guides her to daydream. The woman dreams the childhood memories and when she was young and beautiful.<br><br>Graduate Work 2012 from Yuanyuan Hu, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation.<br><br>(Source: Geidai Animation)
7370|Two little rabbits one with long ear and the other with a short tail are good friends. One day, they found a big mushroom in the woods and started a fight for this mushroom. The two good friends quarreled. It suddenly rained heavily in a thunderstorm, and short tail was washed down a waterfall to the bottom of a ravine. Long ear tried to find short tail and finally rescued him from the moat. In the end both are good friends again. (Source: douban.com)
7371|Graduate Work 2012 from Hiroko Satsuma, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation. <br><br>A sand man shows up in a child’s bedroom at night. He invites a dusty stuffed animal on the shelf to go out over the hill. The child follows them to get his animal back into the darkness of night.<br><br>(Source: Geidai Animation)
3820|None
7372|The film covered a residential area with superb view of both ocean and mountain. From that day this town became dark as pitch. Hidden in this darkness were lights in the town, my way home, my mother, and my expected baby in my belly. This animation depicts the truth hiding behind the facts.<br><br>Graduate Work 2012 from Keiko Shiraishi, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation.<br><br>(Source: Geidai Animation)
14169|
3289|Second Season of Zhandou Wang Zhi Jufeng Zhan Hun
7373|Graduate Work 2012 from Masanori Okamoto, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation.<br><br>"I tried to symbolize the emotion of loneliness with the motif of the poet, Taneda Santoka, who has broken the haiku form. Cutout method depicts subtle face expressions of the man who is slightly drunk in the mountain in the course of his trip" <br><br>(Source: Geidai Animation)
7374|Ducklings become good friends with a group of chicken, and they experience adventures together that show them the value of friendship. (Source: douban.com)
7375|The film is based on Ukiyodoko, a rakugo storytelling piece. Hanzo, the hero, brags to his friends to make a party go. Human nature remains unchanged once and now, as the time goes. We love meaningless conversations among boon companions. Different communication methods are visually tangled in the different times, Edo and today. The theme is an “interchange between the transient and the immutable.”<br><br>Graduate Work 2012 from Kazuya Karasawa, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation.<br><br>(Source: Geidai Animation)
7376|Earth is the place and the established existence.<br><br> Earth is also a ball of dust, and a capricious object. At the avalanche of time-layer, falling deep down into the ground, you can see the fallacious landscape far from reality. The body recognizes the reality of the world by touching the landscape to regain the reality. It is an adventure between the real and the unreal.<br><br>Graduate Work 2012 from Sonomi Takada, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation.<br><br>(Source: Geidai Animation)
7377|There once lived two brothers in a town. The elder lived alone. The younger lived with his parents. They did not get along well, did neither badly. They called each other occasionally. The elder one was impatient and emotional and does nothing but work. The younger one goes steadily his way. One day the elder brother’s face turned into a tomato...<br><br>Graduate Work 2012, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation.<br><br>(Source: Geidai Animation)
3823|None
7378|Graduate Work 2012 from YungSung SONG, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation.<br><br>"Three Qs and more make QQQ. QQQ spin and roll. And QQQ transform themselves, spinning. QQQ transform, spinning, rolling, swinging, turning and traveling." <br><br>(Source: Geidai Animation)
3824|The first cour of the second season of <i> Maou Gakuin no Futekigousha</i>.
7380|Graduate Work 2017 from Chinami Taniguchi, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation.<br><br>The story of Nosferatu vampires glimpsed by a boy who gets lost in a forest.<br><br>(Source: Geidai Animation)
